S0,rho,T,r,lamda,vbar,eta,v0,Swap_Prices
114.4994189,0.392724704,0.331889355,0.504428579,0.307463938,0.538784154,0.376199362,0.272349237,0.287810765
82.73668529,0.237169861,0.232976398,0.745679991,0.553961202,0.155543471,0.217294587,0.755549499,0.726316598
94.75962843,0.338087061,0.689021545,0.485696856,0.580266297,0.459934692,0.202570536,0.636627769,0.607596518
114.4702181,0.209175731,0.966606057,0.688957899,0.23857168,0.289348524,0.297801925,0.178861779,0.190159476
96.31454132,0.376549504,0.830120177,0.41821719,0.590064958,0.229855381,0.35382997,0.159766578,0.174862504
117.8817194,0.344680408,0.78621661,0.376253544,0.457983755,0.301498625,0.224870751,0.450370454,0.427173555
109.4465965,0.100420321,0.746268118,0.789306008,0.40001864,0.307186303,0.105317828,0.622246552,0.580359227
93.47338669,0.245571745,0.907789231,0.352777702,0.170134684,0.163140242,0.075974179,0.212223798,0.209005924
105.7789687,0.198447219,0.245422405,0.172199791,0.172056507,0.545363288,0.358099075,0.278389969,0.287620358
106.5285488,0.313725887,0.46942521,0.489420869,0.456215873,0.113909842,0.193443008,0.41312682,0.384153457
110.2253,0.369244629,0.982076028,0.571297402,0.859560295,0.549458011,0.165253738,0.643313895,0.613530196
106.3333031,0.35295285,0.672314972,0.580492677,0.282069655,0.141594639,0.082426573,0.531160675,0.497352298
104.7912253,0.268755964,0.311187462,0.519336554,0.787644468,0.41751503,0.345162912,0.727450343,0.695184987
112.4030232,0.288992582,0.715370187,0.695410616,0.55068615,0.517544311,0.271989808,0.588844962,0.576806589
97.98434247,0.105130935,0.734869429,0.547469982,0.745243916,0.230757579,0.292555171,0.277228408,0.267157143
92.87268577,0.133354206,0.743006323,0.408447673,0.235650031,0.355422456,0.095887356,0.305124439,0.309646911
110.2089538,0.314110481,0.665920249,0.30957068,0.16435585,0.457495527,0.194849403,0.663356065,0.655351912
116.8600467,0.146027084,0.960624046,0.461903662,0.488947324,0.358197586,0.196052942,0.129749083,0.176089153
84.10963125,0.258503925,0.30737081,0.507556998,0.817033948,0.447928683,0.120175386,0.710096506,0.685022866
102.3693983,0.117724061,0.756281848,0.708173126,0.315642044,0.369475593,0.110902032,0.790767945,0.746740346
105.568266,0.202776672,0.366122958,0.423265169,0.128551811,0.51926794,0.216459833,0.174896748,0.183700683
99.43266403,0.355595624,0.727720716,0.294050707,0.511558798,0.138307743,0.392677907,0.623077731,0.54230184
81.10531385,0.398382457,0.880113378,0.577287965,0.379094149,0.172735012,0.063581218,0.528804552,0.477218905
106.3186806,0.272865171,0.634236756,0.575804472,0.611476896,0.242680695,0.198384038,0.636888752,0.571706821
108.2007741,0.172654836,0.831147164,0.721244487,0.76886052,0.480353587,0.386403216,0.574284952,0.551339031
111.7353508,0.30484027,0.211291513,0.262275851,0.452560804,0.436945682,0.348249907,0.383084503,0.387730416
113.0735627,0.168197587,0.20631924,0.652238622,0.555449227,0.243474,0.295198067,0.539075573,0.532735535
117.8640803,0.248322843,0.443586105,0.287040968,0.556334044,0.181993809,0.104032182,0.619417645,0.574010202
81.78712068,0.137453794,0.589277847,0.101242899,0.702730326,0.189455386,0.034842051,0.392956791,0.357429025
101.5459539,0.120745965,0.606887681,0.517851341,0.375817895,0.292198784,0.1056,0.342239704,0.339301564
84.39591205,0.171531244,0.428048261,0.689370041,0.180592715,0.547875738,0.32749317,0.173702154,0.189188274
111.2840792,0.361775631,0.818607165,0.466373723,0.338508778,0.324341225,0.375670551,0.63424016,0.595761202
115.1581034,0.370424577,0.506629008,0.300579714,0.597781433,0.38415759,0.327338527,0.350648353,0.356357913
98.84722223,0.192890845,0.297479743,0.111629183,0.323097286,0.276007931,0.046317818,0.744657059,0.730396664
110.6314731,0.24809203,0.227354538,0.626819718,0.632053112,0.286713903,0.124845901,0.546104803,0.530169375
118.0737122,0.188482296,0.961611001,0.336749458,0.79874017,0.159816998,0.359329269,0.502179708,0.398604472
106.8191733,0.274979601,0.171602541,0.646142912,0.536405985,0.522386835,0.053469236,0.489671313,0.494342669
95.78652035,0.313928193,0.290674096,0.515268374,0.80667131,0.140859284,0.119143128,0.607526298,0.55791312
105.0323092,0.241914575,0.910919393,0.191982903,0.302606192,0.455522488,0.039360717,0.290264888,0.31193933
90.89379052,0.193737555,0.828204489,0.743163836,0.536938252,0.509927251,0.312993398,0.239473856,0.291136664
110.8316923,0.160404508,0.103393147,0.670815419,0.155386509,0.591205163,0.112952065,0.319963974,0.323215327
112.6296652,0.37806791,0.262478026,0.404015684,0.449374947,0.314369798,0.316639703,0.586291159,0.571032289
95.49505478,0.273760358,0.514623987,0.402106939,0.825972391,0.265404244,0.186242933,0.409049031,0.384132165
117.9887486,0.217071804,0.600874865,0.379223597,0.83953564,0.177527097,0.052358832,0.512671443,0.441326206
109.8795118,0.173682826,0.973615923,0.218859384,0.322917247,0.332953504,0.337030664,0.799741847,0.733301604
108.454542,0.116789904,0.114881939,0.746451726,0.384137569,0.206549098,0.255078065,0.722240369,0.734865061
95.02088032,0.263634124,0.8204151,0.571714919,0.575314797,0.275307718,0.09207333,0.45863657,0.422464857
96.71749819,0.190399832,0.356677521,0.127220138,0.499158611,0.449529256,0.074504589,0.558170822,0.554372171
105.6027023,0.232318857,0.660628542,0.502114468,0.640699674,0.278613021,0.342167709,0.393978361,0.374438871
89.59915122,0.327079241,0.852344873,0.756424715,0.780906186,0.254187331,0.143888017,0.202843732,0.217040092
99.6269405,0.294068667,0.829312261,0.375921974,0.832761709,0.150151339,0.169805739,0.212479822,0.196722948
101.3179978,0.295099273,0.969040051,0.790227996,0.527642145,0.260320112,0.171372157,0.119603066,0.149897381
116.7544679,0.168038082,0.161968734,0.489465335,0.884812103,0.321878765,0.068713279,0.180839561,0.194128423
83.9165431,0.39843646,0.193950733,0.281322232,0.529540824,0.339312294,0.159585257,0.245556725,0.254508767
105.1522285,0.361216043,0.27580361,0.635813675,0.534706226,0.501029592,0.206813129,0.324758902,0.339839649
108.6363411,0.215172566,0.547033057,0.471356611,0.131427521,0.22218053,0.099413149,0.71622001,0.703397372
98.5753813,0.238828716,0.618055875,0.17501739,0.868059296,0.580890881,0.187315708,0.361360946,0.412415726
93.19374676,0.32854108,0.3013535,0.643068829,0.694906071,0.351217622,0.175939978,0.221421373,0.236916735
96.57350719,0.324567018,0.263680168,0.618346593,0.749209225,0.469580161,0.194368061,0.425002807,0.432042275
99.09604305,0.328030118,0.505847025,0.283769023,0.442030388,0.10672322,0.141656271,0.271123321,0.25446987
93.79241007,0.2025104,0.963209317,0.502412439,0.155933945,0.149296259,0.040962616,0.739371923,0.698459159
118.4693089,0.391997679,0.574827775,0.226025577,0.314275477,0.596766339,0.108182999,0.252752316,0.283491591
108.1121078,0.177516899,0.157957259,0.741998801,0.124582235,0.354032022,0.377569241,0.1542701,0.158412599
104.7488711,0.283327089,0.951187791,0.201356675,0.219870542,0.569699501,0.044553706,0.212162161,0.247892281
104.7053302,0.176935327,0.454127595,0.349588632,0.112873842,0.485880502,0.239694867,0.569155941,0.569444824
113.7169657,0.15575131,0.31614005,0.119713527,0.12544305,0.552232448,0.255643753,0.589617227,0.594070464
103.182838,0.169730873,0.211216953,0.652928874,0.749189568,0.277539393,0.245860311,0.337824746,0.334645502
103.5872417,0.30035245,0.256224896,0.516227099,0.779425138,0.215395612,0.244927931,0.791561424,0.746727506
83.39976479,0.240887682,0.318747009,0.305849356,0.401112029,0.46105738,0.250837609,0.380919978,0.387587131
92.16572182,0.13596609,0.992263134,0.157001907,0.223845246,0.113788799,0.128870513,0.535974105,0.492902809
99.32869887,0.345878906,0.210643772,0.43638444,0.892793701,0.227654316,0.282437674,0.679214749,0.639985765
81.44020338,0.355663807,0.27504071,0.357741314,0.435314212,0.148125732,0.26057423,0.769503118,0.73592077
87.44961678,0.347965708,0.715905151,0.127647112,0.233533289,0.264362374,0.312389138,0.722206432,0.686939504
95.21711172,0.237998059,0.154953336,0.606809189,0.592764857,0.39100182,0.224444985,0.235614284,0.242722918
112.3505548,0.367732156,0.628772906,0.605579932,0.443647004,0.153732551,0.196650343,0.202379383,0.196879384
109.4615113,0.319148131,0.989941035,0.491756111,0.231090234,0.340087873,0.181619105,0.257541325,0.26653704
93.55297063,0.295793685,0.824831447,0.56272269,0.451960118,0.414435632,0.24583058,0.655873984,0.618899594
99.88240001,0.191448134,0.528015149,0.483285079,0.889029558,0.511462887,0.349609678,0.213940844,0.273939804
99.87837927,0.350256987,0.297816788,0.369796168,0.632313599,0.328815161,0.366909742,0.416686367,0.408820741
104.4129003,0.113418645,0.748613873,0.696811265,0.707396525,0.348834092,0.070995076,0.442662744,0.423476347
107.7673536,0.192752964,0.890161034,0.463496687,0.6268754,0.151641337,0.09984812,0.633032224,0.521819957
87.66576435,0.244145245,0.224106969,0.243393522,0.308234991,0.246581888,0.090386936,0.695253679,0.685285922
116.5828832,0.265655006,0.185150057,0.510951248,0.117781525,0.255616497,0.355496974,0.175331878,0.178164325
113.4421916,0.16520626,0.339623833,0.589307963,0.375307694,0.509675187,0.143128323,0.423418802,0.431609682
105.8807254,0.352663014,0.247249132,0.194125456,0.38421442,0.211638452,0.149266969,0.251595674,0.250607293
109.1791387,0.122053549,0.637493983,0.242250721,0.725923273,0.48661087,0.314548386,0.58064725,0.564480244
82.79898334,0.284856202,0.137595155,0.441853398,0.31658191,0.155263285,0.394947608,0.338639904,0.342032643
117.3460055,0.203798634,0.282180575,0.199810482,0.344888426,0.268327371,0.065879912,0.360140461,0.356750097
111.3090174,0.162075141,0.434079192,0.266045549,0.348364714,0.474766504,0.138052777,0.626999489,0.618803628
81.06941883,0.264311109,0.430564477,0.405934523,0.422731958,0.306418671,0.286921524,0.73330746,0.700448242
118.2344192,0.325837966,0.392166812,0.30386211,0.865573278,0.133589098,0.371996104,0.457883116,0.412566601
112.3132012,0.322963345,0.976721402,0.259771448,0.122609412,0.334046676,0.209377065,0.405218293,0.40068051
97.70506944,0.161470592,0.17708471,0.734107892,0.227084315,0.143683943,0.24979431,0.738532369,0.736632649
116.2272115,0.282866155,0.853131536,0.723113193,0.565057145,0.478637842,0.262631076,0.216505759,0.272482937
84.03516778,0.359717539,0.912740399,0.238396393,0.744594532,0.27661007,0.060005791,0.750323159,0.621014156
102.8782327,0.236324811,0.273810976,0.541450155,0.122193338,0.4730555,0.320672942,0.124169563,0.129776755
116.3063506,0.264335344,0.581210253,0.426443872,0.69942862,0.340284692,0.309480145,0.635402332,0.584652733
99.24397819,0.233569133,0.785761898,0.331848894,0.233208393,0.110658192,0.388968965,0.596045507,0.5524523
89.24523585,0.272923861,0.546513252,0.200722217,0.547893683,0.16482497,0.043293603,0.567472799,0.515272823
114.4556742,0.361148606,0.903459333,0.250744764,0.606473395,0.540651924,0.248762266,0.774010466,0.723522801
114.4042635,0.398903408,0.469145641,0.530930299,0.551498507,0.336625575,0.031901679,0.590461441,0.561940358
113.242939,0.128002397,0.384102959,0.492452233,0.173201139,0.287897287,0.032295502,0.303183379,0.305117474
107.4186952,0.299456309,0.989135584,0.710182846,0.588608572,0.257747253,0.383298036,0.757592607,0.6380865
112.0680704,0.160077977,0.33856219,0.665609787,0.208271279,0.592672819,0.27958409,0.550840303,0.5534696
116.4750244,0.201249714,0.899480271,0.237730778,0.494002011,0.203998722,0.352860987,0.446297714,0.400929707
110.9320772,0.172014263,0.752461532,0.533648543,0.347251483,0.161166945,0.136392758,0.630949819,0.575948454
111.6498963,0.282250689,0.78339577,0.20634491,0.296804088,0.329994157,0.24613053,0.203312342,0.217109599
83.26583127,0.158362743,0.829916578,0.746021802,0.637473308,0.56508947,0.357795259,0.622984757,0.610178763
98.65989614,0.229690329,0.332511669,0.142542305,0.61779037,0.422632334,0.240987981,0.615791927,0.601851762
110.1719429,0.259782777,0.323100437,0.3419638,0.399203343,0.541439568,0.137329854,0.595462851,0.594822408
93.49349604,0.267997288,0.844963054,0.676174977,0.288362282,0.393164785,0.147435096,0.466953481,0.460492743
116.2980453,0.120533492,0.964029809,0.374398723,0.265949509,0.254351883,0.095899262,0.392226953,0.377602124
90.66184553,0.23020764,0.480055817,0.124665411,0.443488261,0.110585993,0.169991878,0.406808982,0.380181983
93.22606516,0.17876883,0.825624758,0.777381881,0.768853957,0.213713607,0.269312457,0.657673089,0.541669481
97.208033,0.363932501,0.881498465,0.79295836,0.747819578,0.548697112,0.144211375,0.272943151,0.347326992
113.091792,0.343556434,0.3790517,0.27501702,0.141095127,0.52336512,0.037646263,0.314553916,0.32199164
109.5658105,0.12514609,0.758830669,0.389120842,0.262153777,0.204174059,0.311758142,0.769006233,0.716619667
89.61747409,0.342562889,0.705022232,0.49313623,0.495678902,0.381309629,0.094177079,0.639027568,0.600496976
108.9458436,0.276784787,0.18719002,0.150216743,0.291684541,0.216209393,0.130535325,0.618358417,0.608368911
119.8256268,0.289437238,0.986170837,0.668235788,0.765861593,0.145487301,0.162275777,0.446066802,0.357161226
105.4708693,0.133206513,0.163537561,0.403741906,0.553369485,0.489312291,0.298208395,0.326330775,0.33454377
90.21231053,0.107289672,0.539177687,0.223104038,0.184994618,0.25674903,0.159571905,0.128548245,0.135686887
119.8185568,0.118482268,0.905795975,0.68535085,0.151993547,0.193783377,0.388169648,0.516084137,0.494600988
87.22532641,0.19598936,0.19423112,0.517478988,0.345486208,0.358600959,0.031283033,0.704647413,0.706636992
117.6847798,0.34465793,0.955186367,0.30593578,0.407708738,0.113840869,0.31682018,0.396604455,0.34874055
115.4032636,0.106720332,0.853495117,0.123780732,0.689071236,0.544426829,0.129023939,0.613304185,0.596949451
83.09562816,0.120386256,0.564954848,0.370125688,0.352747082,0.343021981,0.147681484,0.546191337,0.528832493
118.2295306,0.318965144,0.131114992,0.775861376,0.41161932,0.582221049,0.173610947,0.61404226,0.614690683
85.84854155,0.206960969,0.894605654,0.338285041,0.484534704,0.236536938,0.092677193,0.412335199,0.380524268
99.6980331,0.155783157,0.609969578,0.628415016,0.41836558,0.267115818,0.124716961,0.507864956,0.481310338
113.7554858,0.280094565,0.536889722,0.298011944,0.355972294,0.215313129,0.088768399,0.788361124,0.736762431
108.7871533,0.371465058,0.647480821,0.515538879,0.275273241,0.20598073,0.145831492,0.364940182,0.35181804
87.44971619,0.338810847,0.879307052,0.548800568,0.540744344,0.507291166,0.082219394,0.389691832,0.414863259
102.6460136,0.372888994,0.553999492,0.231130905,0.761242318,0.314786371,0.177322388,0.196626916,0.219172789
115.1162466,0.125095156,0.741213714,0.314671621,0.104168629,0.112331433,0.189214148,0.780230569,0.757856768
97.82902708,0.11064767,0.216700296,0.79726337,0.135002242,0.491719599,0.188385678,0.184378681,0.191542812
108.2957523,0.302967379,0.405494908,0.546823669,0.34169789,0.20940698,0.173665928,0.1625366,0.166187856
111.2555705,0.190515594,0.804556891,0.101277349,0.126484457,0.189832637,0.293651508,0.264578116,0.261967603
110.416064,0.377852957,0.947641301,0.372839143,0.726508159,0.438232383,0.03049441,0.116211035,0.206383757
106.8496956,0.150466583,0.942934418,0.428620472,0.860026097,0.275751242,0.047332834,0.694917855,0.564209082
115.5119437,0.103937938,0.892388741,0.243651787,0.49295148,0.399065761,0.071668879,0.509959923,0.491277514
103.4510487,0.270361486,0.376150301,0.462072711,0.239589891,0.418082535,0.075571184,0.323696918,0.330891504
88.25541833,0.282738265,0.963685158,0.646865547,0.166627811,0.437177438,0.07829769,0.787277726,0.763790343
96.61553492,0.122157284,0.872601756,0.237124355,0.739626211,0.33565246,0.16103805,0.744393481,0.641040114
105.8587247,0.301909956,0.27580141,0.589837045,0.808444841,0.526860306,0.108129595,0.579648702,0.578219489
94.17620657,0.351800163,0.749077208,0.708576237,0.798704576,0.205791465,0.210978781,0.677400498,0.562370507
111.689857,0.314696622,0.541980257,0.445307605,0.758660916,0.302342765,0.392375159,0.513907293,0.476342579
101.414706,0.308277197,0.681718114,0.259118239,0.484825233,0.283465072,0.077452691,0.619992912,0.572254509
117.643444,0.30169667,0.900861749,0.255433051,0.113224081,0.428842028,0.295244949,0.772702766,0.755389904
107.6546431,0.209022159,0.818042063,0.762278763,0.634537047,0.55615629,0.311296319,0.377813841,0.417739663
114.9132005,0.355782793,0.565982912,0.7346717,0.371491361,0.35743945,0.062651155,0.434757316,0.42878479
84.2828739,0.139955121,0.609332494,0.517737259,0.558155801,0.434555963,0.29521282,0.795789501,0.743378012
98.04783935,0.202509827,0.858210033,0.320912205,0.84081499,0.255595372,0.205256022,0.105347339,0.148599246
90.92003733,0.269752095,0.328125975,0.76828873,0.282991904,0.26314555,0.368614472,0.518685073,0.511038414
116.9484937,0.254069684,0.848502082,0.70807157,0.277319511,0.207604591,0.297628229,0.331201405,0.318166074
104.5032839,0.339964628,0.145294976,0.373992428,0.841192748,0.327059794,0.286204729,0.797101714,0.780646112
116.7356456,0.133664679,0.158665843,0.112344409,0.556404822,0.41387803,0.327716855,0.786877577,0.790491507
110.7044436,0.114113297,0.398304064,0.208166035,0.229911333,0.322950907,0.283479869,0.604615011,0.594222136
118.5642048,0.275350891,0.958653195,0.140063991,0.858524592,0.144886465,0.22083141,0.257117561,0.22165841
113.2897931,0.316556754,0.126723274,0.786913968,0.579826232,0.150011271,0.284502167,0.340824358,0.342803961
103.1350626,0.210977568,0.129131878,0.737071136,0.569218085,0.216063675,0.260654877,0.154407765,0.159377507
97.57749493,0.135889541,0.667073641,0.590867289,0.415052316,0.253022836,0.358138725,0.168108885,0.178879736
82.67172726,0.376736555,0.184463567,0.188957372,0.607017481,0.486141483,0.069854191,0.455087982,0.462424356
82.98264545,0.190417846,0.449452669,0.210158436,0.604896045,0.381664255,0.339239278,0.512499602,0.495917363
100.0630002,0.362140783,0.554133079,0.451355052,0.731950544,0.329531273,0.333732473,0.605190096,0.558578711
82.90827697,0.374750357,0.159603651,0.312929243,0.684507488,0.19339259,0.328458174,0.542268121,0.525032784
110.7113429,0.159418573,0.143341731,0.439282185,0.296781622,0.456448221,0.157541928,0.362901401,0.366548292
81.78831754,0.262213111,0.641329438,0.663087045,0.695577377,0.445833073,0.284227329,0.1129641,0.177898881
90.40747878,0.363623643,0.710920938,0.11424251,0.865622121,0.453170086,0.040472249,0.524883769,0.507085312
96.6864826,0.280940919,0.288771018,0.313499126,0.872672602,0.102930438,0.053487632,0.292539191,0.273273805
81.98052199,0.114320246,0.992162277,0.273100719,0.810918684,0.228212491,0.086763803,0.471207442,0.395027804
88.49717085,0.194464586,0.534632381,0.549380447,0.295558532,0.395709985,0.36728548,0.488903869,0.485014508
107.6549399,0.210750458,0.907147618,0.306070415,0.627760224,0.312412705,0.131008257,0.637516874,0.56168346
108.6580892,0.341978906,0.48150285,0.159160001,0.143389376,0.377369792,0.380270228,0.301835944,0.306500548
110.281857,0.210094317,0.144453461,0.201087759,0.836328873,0.173461929,0.399815216,0.548311429,0.532190719
80.5895214,0.198840562,0.4983868,0.427022139,0.117344789,0.539593936,0.051971541,0.690514536,0.689318784
106.9221835,0.303299521,0.202377227,0.574376629,0.486497885,0.262847141,0.380407793,0.799714502,0.789824993
84.10073501,0.205577766,0.258099514,0.580004191,0.40934694,0.20627799,0.09900219,0.33967808,0.33353425
90.31917902,0.30275876,0.404434218,0.443351861,0.247659859,0.303308858,0.29595581,0.535999957,0.530687658
81.5912509,0.218451442,0.302707886,0.464198895,0.612812323,0.217451021,0.11409057,0.4859086,0.465097655
113.5143237,0.25575358,0.818243391,0.612960205,0.361946909,0.196222482,0.093771775,0.252128952,0.245022963
107.1735297,0.360309401,0.24309981,0.288619119,0.268389745,0.224390711,0.154110977,0.704550212,0.692222778
86.37240024,0.346726802,0.75825637,0.339479097,0.753819436,0.274013834,0.220020326,0.735369093,0.625808078
103.6395086,0.393535622,0.87135778,0.318367279,0.16761368,0.197153568,0.103090835,0.756340356,0.719270779
80.83201558,0.131077418,0.809671817,0.653981399,0.313334452,0.473601604,0.333035609,0.463343248,0.465573453
113.743863,0.278376401,0.126124548,0.671377407,0.40641628,0.340882498,0.030577693,0.193513121,0.20215488
109.3422005,0.33445721,0.910319262,0.518123094,0.688626237,0.200656349,0.316012103,0.675068237,0.554507191
102.9323152,0.378181697,0.922423351,0.291387891,0.145661316,0.470046323,0.127329113,0.476957323,0.477293914
93.06958835,0.388052255,0.583862424,0.512941262,0.743161507,0.450964895,0.143835945,0.767410567,0.708799446
87.1509035,0.187932432,0.941239626,0.183136294,0.134407593,0.451579384,0.173639031,0.68369651,0.670165903
102.4410009,0.361871742,0.688372714,0.787595057,0.649254327,0.214309667,0.378976231,0.746961589,0.645381737
115.8865099,0.245503854,0.401716157,0.661188552,0.851921369,0.580029558,0.314105331,0.298724948,0.342663322
90.9967082,0.143221273,0.7028386,0.348426951,0.607313452,0.309020165,0.184203667,0.655715725,0.591523098
101.1767248,0.30854259,0.403786377,0.655373041,0.204335644,0.441840519,0.316617625,0.310930041,0.319208963
108.1040475,0.337091799,0.241646644,0.335428459,0.666935042,0.581591911,0.207824971,0.571327484,0.581091175
116.8335618,0.190824271,0.49988348,0.757374358,0.633885055,0.522187496,0.048980884,0.771412704,0.742326481
104.1336776,0.188271603,0.728241689,0.321627605,0.861755067,0.273532714,0.137842638,0.741735447,0.623230319
107.1356512,0.244984953,0.322723244,0.132289495,0.421100964,0.59555724,0.159171065,0.379179051,0.394179705
114.3551099,0.369886688,0.139350367,0.313367302,0.473873868,0.519183603,0.337016074,0.567842836,0.566845396
100.9555087,0.359570609,0.510240147,0.747555427,0.107347257,0.380953139,0.334669746,0.561189021,0.558181223
114.4260313,0.215380491,0.802436517,0.557894552,0.575123435,0.28930932,0.146846655,0.227481591,0.239924286
111.587913,0.10644354,0.953840946,0.319967243,0.257582922,0.135965516,0.21976431,0.373057208,0.345906968
117.8450219,0.248232977,0.738570002,0.670986217,0.626853363,0.213236616,0.270528184,0.733578343,0.630011192
88.19801502,0.137614911,0.481517685,0.318625351,0.720869187,0.270204236,0.149834509,0.686358669,0.623646718
90.92453771,0.201386108,0.926562637,0.481787501,0.205445053,0.152116282,0.375378197,0.71893809,0.66851318
106.413168,0.364330163,0.592807203,0.234379744,0.388190442,0.211190044,0.289814673,0.329935732,0.318089026
108.9540764,0.344978905,0.60864172,0.663662926,0.527879316,0.464784829,0.247740034,0.677547472,0.647984971
110.0033891,0.101124627,0.465149074,0.707727484,0.51615611,0.537283131,0.200196388,0.356647047,0.377894197
96.18265353,0.317013751,0.691777672,0.122184893,0.488352889,0.201891335,0.116323724,0.548913681,0.497344718
107.8967627,0.331213416,0.920106112,0.485571725,0.850636649,0.388572413,0.234094161,0.795785162,0.672282807
117.5874154,0.111547655,0.574210382,0.492058057,0.390682028,0.117072403,0.20970225,0.539540014,0.497649666
95.48153517,0.157862249,0.276825203,0.38492786,0.830489103,0.308473017,0.363160493,0.788254288,0.747271214
95.46965335,0.170775222,0.394986218,0.279337874,0.123770839,0.165239498,0.169913782,0.34218423,0.340242722
102.7386035,0.353142996,0.492450051,0.512109832,0.323747419,0.221434208,0.109732789,0.184426035,0.187284847
80.91036163,0.338138041,0.65916428,0.710965688,0.782882471,0.2761786,0.38209913,0.327327187,0.315956532
82.00043469,0.163592541,0.120536112,0.481829977,0.216351781,0.422474009,0.244333922,0.348463353,0.352248325
104.0801441,0.13480666,0.938643196,0.745713813,0.576593256,0.345466524,0.162830119,0.602743978,0.545364476
87.92388204,0.350789957,0.530788865,0.498287576,0.351069772,0.415646677,0.199914677,0.643565611,0.626802516
83.53359149,0.304520419,0.44423244,0.677013933,0.807986677,0.177413665,0.30221704,0.116816804,0.127224989
108.6933543,0.241319602,0.581355001,0.191055402,0.533703569,0.276299299,0.173973556,0.742684379,0.680452436
116.3017053,0.387709842,0.941406648,0.746123612,0.559950046,0.101325179,0.283627694,0.436717731,0.363049529
82.3566338,0.124278693,0.811152508,0.431213366,0.521639633,0.42207391,0.18842532,0.492342086,0.479954088
100.8157371,0.278854043,0.28401292,0.144017211,0.564588181,0.163417451,0.342561264,0.567929669,0.541745811
82.91404258,0.393907536,0.459721857,0.231021876,0.238602367,0.405951606,0.327971234,0.112654874,0.128663534
98.95339288,0.353099165,0.273809296,0.369010921,0.627888492,0.313607545,0.115809112,0.724064212,0.69972156
